     ,Unnamed: 0 ,UDI   ,Product ID ,Type ,Air temperature [K] ,Process temperature [K] ,Rotational speed [rpm] ,Torque [Nm] ,Tool wear [min] ,Target ,Failure Type             ,Noise Power ,Noise    ,Difference Temperature ,Rotation per torque ,Torque per Rotation ,Tool wear per Rotation ,Tool wear per torque ,Tool wear per power
9846 ,      9846 , 9847 ,L57026     ,L    ,              298.3 ,                  309.0 ,                  1339 ,       58.8 ,             35 ,     0 ,No Failure               ,    8244.92 ,5384.92  ,    5.349999999999994  , 22.772108843537417 , 0.0439133681852128 ,    0.0261389096340552 ,  0.5952380952380952 , 0.0042450381568286
9847 ,      9847 , 9848 ,L57027     ,L    ,              298.4 ,                  309.1 ,                  1362 ,       46.1 ,             37 ,     0 ,No Failure               ,    6575.16 ,3715.16  ,    5.350000000000023  , 29.54446854663774  , 0.0338472834067547 ,    0.027165932452276  ,  0.8026030368763557 , 0.0056272394892291
9848 ,      9848 , 9849 ,H39262     ,H    ,              298.5 ,                  309.2 ,                  1568 ,       40.6 ,             39 ,     0 ,No Failure               ,    6666.54 ,3806.54  ,    5.349999999999994  , 38.62068965517241  , 0.0258928571428571 ,    0.0248724489795918 ,  0.960591133004926  , 0.0058501111521118
9849 ,      9849 , 9850 ,L57029     ,L    ,              298.6 ,                  309.4 ,                  2312 ,       15.5 ,             44 ,     0 ,No Failure               ,    3752.74 ,892.74   ,    5.399999999999977  ,149.16129032258064  , 0.0067041522491349 ,    0.0190311418685121 ,  2.838709677419355  , 0.0117247664373231
9850 ,      9850 , 9851 ,M24710     ,M    ,              298.5 ,                  309.3 ,                  1498 ,       34.6 ,             46 ,     0 ,No Failure               ,    5427.71 ,2567.71  ,    5.400000000000006  , 43.29479768786127  , 0.0230974632843791 ,    0.0307076101468624 ,  1.329479768786127  , 0.0084750290638224
9851 ,      9851 , 9852 ,M24711     ,M    ,              298.5 ,                  309.3 ,                  1761 ,       27.2 ,             49 ,     0 ,No Failure               ,    5015.99 ,2155.99  ,    5.400000000000006  , 64.74264705882354  , 0.0154457694491766 ,    0.0278250993753549 ,  1.8014705882352944 , 0.0097687595070963
9852 ,      9852 , 9853 ,L57032     ,L    ,              298.6 ,                  309.4 ,                  1316 ,       51.4 ,             52 ,     0 ,No Failure               ,    7083.5  ,4223.5   ,    5.399999999999977  , 25.603112840466927 , 0.0390577507598784 ,    0.0395136778115501 ,  1.0116731517509727 , 0.0073410037410884
9853 ,      9853 , 9854 ,L57033     ,L    ,              298.6 ,                  309.4 ,                  1525 ,       37.8 ,             54 ,     0 ,No Failure               ,    6036.57 ,3176.57  ,    5.399999999999977  , 40.34391534391535  , 0.0247868852459016 ,    0.0354098360655737 ,  1.4285714285714286 , 0.0089454773157604
9854 ,      9854 , 9855 ,H39268     ,H    ,              298.6 ,                  309.4 ,                  1362 ,       45.3 ,             56 ,     0 ,No Failure               ,    6461.06 ,3601.06  ,    5.399999999999977  , 30.06622516556292  , 0.0332599118942731 ,    0.0411160058737151 ,  1.2362030905077264 , 0.0086673084602216
9855 ,      9855 , 9856 ,L57035     ,L    ,              298.7 ,                  309.6 ,                  1516 ,       38.5 ,             61 ,     0 ,No Failure               ,    6112.07 ,3252.07  ,    5.450000000000017  , 39.37662337662338  , 0.025395778364116  ,    0.0402374670184696 ,  1.5844155844155845 , 0.00998025218952
9856 ,      9856 , 9857 ,L57036     ,L    ,              298.6 ,                  309.5 ,                  1450 ,       44.2 ,             63 ,     0 ,No Failure               ,    6711.49 ,3851.49  ,    5.449999999999989  , 32.80542986425339  , 0.0304827586206896 ,    0.0434482758620689 ,  1.425339366515837  , 0.0093868872634839
9857 ,      9857 , 9858 ,M24717     ,M    ,              298.6 ,                  309.5 ,                  1366 ,       55.0 ,             65 ,     0 ,No Failure               ,    7867.6  ,5007.6   ,    5.449999999999989  , 24.83636363636364  , 0.0402635431918008 ,    0.0475841874084919 ,  1.181818181818182  , 0.0082617316589557
9858 ,      9858 , 9859 ,L57038     ,L    ,              298.5 ,                  309.5 ,                  1547 ,       33.1 ,             68 ,     0 ,No Failure               ,    5362.25 ,2502.25  ,    5.5                , 46.73716012084592  , 0.0213962508080155 ,    0.0439560439560439 ,  2.054380664652568  , 0.0126812438808336
9859 ,      9859 , 9860 ,M24719     ,M    ,              298.6 ,                  309.5 ,                  1580 ,       33.9 ,             70 ,     0 ,No Failure               ,    5609.0  ,2749.0   ,    5.449999999999989  , 46.607669616519175 , 0.0214556962025316 ,    0.0443037974683544 ,  2.064896755162242  , 0.0124799429488322
9860 ,      9860 , 9861 ,H39274     ,H    ,              298.7 ,                  309.6 ,                  1755 ,       26.9 ,             73 ,     0 ,No Failure               ,    4943.77 ,2083.77  ,    5.450000000000017  , 65.24163568773234  , 0.0153276353276353 ,    0.0415954415954415 ,  2.7137546468401488 , 0.0147660591006458
9861 ,      9861 , 9862 ,M24721     ,M    ,              298.7 ,                  309.6 ,                  1800 ,       24.8 ,             78 ,     0 ,No Failure               ,    4674.69 ,1814.69  ,    5.450000000000017  , 72.58064516129032  , 0.0137777777777777 ,    0.0433333333333333 ,  3.1451612903225805 , 0.0166855984033165
9862 ,      9862 , 9863 ,M24722     ,M    ,              298.8 ,                  309.7 ,                  1439 ,       45.8 ,             81 ,     0 ,No Failure               ,    6901.68 ,4041.68  ,    5.449999999999989  , 31.419213973799128 , 0.0318276580958999 ,    0.0562890896455872 ,  1.7685589519650655 , 0.011736272907466
9863 ,      9863 , 9864 ,L57043     ,L    ,              298.9 ,                  309.8 ,                  1411 ,       56.3 ,             84 ,     0 ,No Failure               ,    8318.86 ,5458.86  ,    5.450000000000017  , 25.062166962699823 , 0.039900779588944  ,    0.0595322466335931 ,  1.4920071047957373 , 0.0100975374029614
9864 ,      9864 , 9865 ,M24724     ,M    ,              298.9 ,                  309.9 ,                  1645 ,       31.4 ,             86 ,     0 ,No Failure               ,    5409.09 ,2549.09  ,    5.5                , 52.388535031847134 , 0.0190881458966565 ,    0.0522796352583586 ,  2.7388535031847137 , 0.0158991623359936
9865 ,      9865 , 9866 ,M24725     ,M    ,              298.9 ,                  309.8 ,                  2450 ,       13.9 ,             89 ,     0 ,No Failure               ,    3566.23 ,706.23   ,    5.450000000000017  ,176.25899280575538  , 0.0056734693877551 ,    0.0363265306122448 ,  6.402877697841727  , 0.0249563264287496
9866 ,      9866 , 9867 ,L57046     ,L    ,              299.0 ,                  309.9 ,                  1630 ,       34.0 ,             92 ,     0 ,No Failure               ,    5803.57 ,2943.57  ,    5.449999999999989  , 47.94117647058823  , 0.0208588957055214 ,    0.056441717791411  ,  2.7058823529411766 , 0.0158523115944151
9867 ,      9867 , 9868 ,L57047     ,L    ,              299.0 ,                  309.9 ,                  1411 ,       44.7 ,             94 ,     0 ,No Failure               ,    6604.85 ,3744.85  ,    5.449999999999989  , 31.565995525727068 , 0.0316796598157335 ,    0.0666194188518781 ,  2.102908277404921  , 0.0142319659038433
9868 ,      9868 , 9869 ,L57048     ,L    ,              298.9 ,                  309.9 ,                  1526 ,       35.4 ,             96 ,     0 ,No Failure               ,    5657.0  ,2797.0   ,    5.5                , 43.10734463276836  , 0.0231979030144167 ,    0.0629095674967234 ,  2.7118644067796613 , 0.0169701255082199
9869 ,      9869 , 9870 ,L57049     ,L    ,              298.9 ,                  309.9 ,                  1590 ,       31.3 ,             98 ,     0 ,No Failure               ,    5211.59 ,2351.59  ,    5.5                , 50.79872204472844  , 0.0196855345911949 ,    0.0616352201257861 ,  3.130990415335463  , 0.01880424208351
9870 ,      9870 , 9871 ,H39284     ,H    ,              299.0 ,                  309.9 ,                  1884 ,       25.6 ,            100 ,     0 ,No Failure               ,    5050.68 ,2190.68  ,    5.449999999999989  , 73.59375           , 0.013588110403397  ,    0.0530785562632696 ,  3.90625            , 0.0197993141517577
9871 ,      9871 , 9872 ,M24731     ,M    ,              298.9 ,                  309.8 ,                  1947 ,       21.7 ,            105 ,     0 ,No Failure               ,    4424.4  ,1564.4   ,    5.450000000000017  , 89.72350230414747  , 0.0111453518233179 ,    0.0539291217257318 ,  4.838709677419355  , 0.0237320314618931
9872 ,      9872 , 9873 ,L57052     ,L    ,              298.9 ,                  309.9 ,                  1373 ,       52.1 ,            108 ,     0 ,No Failure               ,    7490.95 ,4630.95  ,    5.5                , 26.3531669865643   , 0.0379461034231609 ,    0.0786598689002185 ,  2.072936660268714  , 0.0144173969923707
9873 ,      9873 , 9874 ,L57053     ,L    ,              298.9 ,                  309.8 ,                  1616 ,       36.5 ,            110 ,     0 ,No Failure               ,    6176.79 ,3316.79  ,    5.450000000000017  , 44.273972602739725 , 0.0225866336633663 ,    0.068069306930693  ,  3.0136986301369864 , 0.0178086028503478
9874 ,      9874 , 9875 ,M24734     ,M    ,              298.9 ,                  309.9 ,                  1449 ,       44.1 ,            112 ,     0 ,No Failure               ,    6691.69 ,3831.69  ,    5.5                , 32.857142857142854 , 0.0304347826086956 ,    0.0772946859903381 ,  2.5396825396825395 , 0.0167371770061075
9875 ,      9875 , 9876 ,M24735     ,M    ,              298.9 ,                  309.8 ,                  1363 ,       50.6 ,            115 ,     0 ,No Failure               ,    7222.29 ,4362.29  ,    5.450000000000017  , 26.936758893280636 , 0.0371239911958914 ,    0.0843727072633895 ,  2.2727272727272725 , 0.0159229274925266
9876 ,      9876 , 9877 ,H39290     ,H    ,              298.8 ,                  309.7 ,                  1461 ,       55.1 ,            118 ,     0 ,No Failure               ,    8430.06 ,5570.06  ,    5.449999999999989  , 26.51542649727768  , 0.0377138945927447 ,    0.0807665982203969 ,  2.1415607985480944 , 0.0139975278942261
9877 ,      9877 , 9878 ,L57057     ,L    ,              298.8 ,                  309.7 ,                  1374 ,       58.6 ,            123 ,     0 ,No Failure               ,    8431.66 ,5571.66  ,    5.449999999999989  , 23.447098976109213 , 0.0426491994177583 ,    0.0895196506550218 ,  2.098976109215017  , 0.0145878747482702
9878 ,      9878 , 9879 ,L57058     ,L    ,              298.7 ,                  309.7 ,                  1293 ,       59.1 ,            125 ,     0 ,No Failure               ,    8002.3  ,5142.3   ,    5.5                , 21.878172588832488 , 0.045707656612529  ,    0.0966744006187161 ,  2.1150592216582065 , 0.0156205091036327
9879 ,      9879 , 9880 ,M24739     ,M    ,              298.8 ,                  309.8 ,                  1490 ,       38.6 ,            127 ,     0 ,No Failure               ,    6022.85 ,3162.85  ,    5.5                , 38.60103626943005  , 0.0259060402684563 ,    0.085234899328859  ,  3.2901554404145075 , 0.0210863627684567
9880 ,      9880 , 9881 ,L57060     ,L    ,              298.8 ,                  309.8 ,                  1753 ,       27.5 ,            130 ,     0 ,No Failure               ,    5048.28 ,2188.28  ,    5.5                , 63.74545454545454  , 0.0156873930405019 ,    0.074158585282373  ,  4.727272727272728  , 0.0257513450125587
9881 ,      9881 , 9882 ,L57061     ,L    ,              298.8 ,                  309.8 ,                  1493 ,       38.5 ,            132 ,     0 ,No Failure               ,    6019.34 ,3159.34  ,    5.5                , 38.77922077922078  , 0.0257870060281312 ,    0.0884125920964501 ,  3.4285714285714284 , 0.0219293145095641
9882 ,      9882 , 9883 ,L57062     ,L    ,              298.8 ,                  309.8 ,                  1895 ,       22.0 ,            134 ,     0 ,No Failure               ,    4365.77 ,1505.77  ,    5.5                , 86.13636363636364  , 0.0116094986807387 ,    0.0707124010554089 ,  6.090909090909091  , 0.0306933255760152
9883 ,      9883 , 9884 ,H39297     ,H    ,              298.7 ,                  309.6 ,                  1654 ,       34.3 ,            136 ,     0 ,No Failure               ,    5940.98 ,3080.98  ,    5.450000000000017  , 48.22157434402333  , 0.0207376058041112 ,    0.0822249093107617 ,  3.9650145772594754 , 0.0228918461263966
9884 ,      9884 , 9885 ,L57064     ,L    ,              298.7 ,                  309.5 ,                  1673 ,       30.8 ,            141 ,     0 ,No Failure               ,    5396.04 ,2536.04  ,    5.400000000000006  , 54.31818181818182  , 0.0184100418410041 ,    0.0842797369994022 ,  4.577922077922078  , 0.0261302733115395
9885 ,      9885 , 9886 ,L57065     ,L    ,              298.8 ,                  309.6 ,                  1613 ,       27.7 ,            143 ,     0 ,No Failure               ,    4678.89 ,1818.89  ,    5.400000000000006  , 58.231046931407946 , 0.0171729696218226 ,    0.0886546807191568 ,  5.16245487364621   , 0.030562804425836
9886 ,      9886 , 9887 ,L57066     ,L    ,              298.8 ,                  309.6 ,                  1903 ,       22.3 ,            145 ,     0 ,No Failure               ,    4443.98 ,1583.98  ,    5.400000000000006  , 85.33632286995515  , 0.0117183394640042 ,    0.0761954808197582 ,  6.502242152466367  , 0.0326284096688103
9887 ,      9887 , 9888 ,L57067     ,L    ,              298.8 ,                  309.5 ,                  1368 ,       44.7 ,            147 ,     0 ,No Failure               ,    6403.57 ,3543.57  ,    5.349999999999994  , 30.60402684563758  , 0.0326754385964912 ,    0.1074561403508772 ,  3.2885906040268456 , 0.0229559448869927
9888 ,      9888 , 9889 ,M24748     ,M    ,              298.8 ,                  309.6 ,                  1575 ,       34.4 ,            149 ,     0 ,No Failure               ,    5673.72 ,2813.72  ,    5.400000000000006  , 45.78488372093023  , 0.0218412698412698 ,    0.0946031746031746 ,  4.3313953488372094 , 0.0262614298907947
9889 ,      9889 , 9890 ,H39303     ,H    ,              298.8 ,                  309.6 ,                  1516 ,       40.2 ,            152 ,     0 ,No Failure               ,    6381.96 ,3521.96  ,    5.400000000000006  , 37.71144278606965  , 0.0265171503957783 ,    0.100263852242744  ,  3.781094527363184  , 0.0238171345480071
9890 ,      9890 , 9891 ,L57070     ,L    ,              298.8 ,                  309.5 ,                  1645 ,       32.8 ,            157 ,     0 ,No Failure               ,    5650.26 ,2790.26  ,    5.349999999999994  , 50.15243902439025  , 0.0199392097264437 ,    0.0954407294832826 ,  4.786585365853659  , 0.0277863319564055
9891 ,      9891 , 9892 ,L57071     ,L    ,              298.8 ,                  309.5 ,                  1374 ,       48.1 ,            159 ,     0 ,No Failure               ,    6920.87 ,4060.87  ,    5.349999999999994  , 28.565488565488565 , 0.0350072780203784 ,    0.1157205240174672 ,  3.305613305613305  , 0.0229739902642297
9892 ,      9892 , 9893 ,H39306     ,H    ,              298.9 ,                  309.7 ,                  1407 ,       48.6 ,            161 ,     0 ,No Failure               ,    7160.76 ,4300.76  ,    5.400000000000006  , 28.950617283950617 , 0.0345415778251599 ,    0.1144278606965174 ,  3.3127572016460904 , 0.0224836469871913
9893 ,      9893 , 9894 ,M24753     ,M    ,              298.9 ,                  309.6 ,                  1284 ,       55.3 ,            166 ,     0 ,No Failure               ,    7435.65 ,4575.65  ,    5.350000000000023  , 23.21880650994575  , 0.0430685358255451 ,    0.1292834890965732 ,  3.0018083182640147 , 0.022324880810689
9894 ,      9894 , 9895 ,L57074     ,L    ,              298.9 ,                  309.5 ,                  1645 ,       31.1 ,            169 ,     0 ,No Failure               ,    5357.41 ,2497.41  ,    5.300000000000011  , 52.89389067524115  , 0.0189057750759878 ,    0.1027355623100303 ,  5.434083601286173  , 0.0315450936179982
9895 ,      9895 , 9896 ,L57075     ,L    ,              298.8 ,                  309.4 ,                  1387 ,       54.1 ,            171 ,     0 ,No Failure               ,    7857.82 ,4997.82  ,    5.299999999999983  , 25.637707948243992 , 0.0390050468637346 ,    0.1232876712328767 ,  3.160813308687616  , 0.0217617608955155
9896 ,      9896 , 9897 ,M24756     ,M    ,              298.8 ,                  309.3 ,                  1618 ,       35.1 ,            173 ,     0 ,No Failure               ,    5947.22 ,3087.22  ,    5.25               , 46.096866096866094 , 0.0216934487021013 ,    0.1069221260815822 ,  4.928774928774929  , 0.0290892215186255
9897 ,      9897 , 9898 ,L57077     ,L    ,              298.8 ,                  309.3 ,                  1357 ,       47.1 ,            176 ,     0 ,No Failure               ,    6693.13 ,3833.13  ,    5.25               , 28.81104033970276  , 0.0347089167280766 ,    0.1296978629329403 ,  3.736730360934183  , 0.0262956195382429
9898 ,      9898 , 9899 ,L57078     ,L    ,              298.7 ,                  309.2 ,                  1396 ,       44.8 ,            178 ,     0 ,No Failure               ,    6549.26 ,3689.26  ,    5.25               , 31.16071428571429  , 0.0320916905444126 ,    0.1275071633237822 ,  3.973214285714286  , 0.0271786430833407
9899 ,      9899 , 9900 ,L57079     ,L    ,              298.7 ,                  309.2 ,                  1586 ,       31.4 ,            180 ,     0 ,No Failure               ,    5215.09 ,2355.09  ,    5.25               , 50.50955414012739  , 0.0197982345523329 ,    0.1134930643127364 ,  5.7324840764331215 , 0.0345152240900924
9900 ,      9900 , 9901 ,H39314     ,H    ,              298.7 ,                  309.2 ,                  1449 ,       42.3 ,            182 ,     0 ,No Failure               ,    6418.56 ,3558.56  ,    5.25               , 34.255319148936174 , 0.0291925465838509 ,    0.1256038647342995 ,  4.302600472813239  , 0.0283552697178183
9901 ,      9901 , 9902 ,M24761     ,M    ,              298.7 ,                  309.2 ,                  1423 ,       48.9 ,            187 ,     0 ,No Failure               ,    7286.89 ,4426.89  ,    5.25               , 29.100204498977504 , 0.0343640196767392 ,    0.1314125087842586 ,  3.8241308793456033 , 0.0256625254395222
9902 ,      9902 , 9903 ,H39316     ,H    ,              298.7 ,                  309.3 ,                  1402 ,       45.3 ,            190 ,     0 ,No Failure               ,    6650.81 ,3790.81  ,    5.300000000000011  , 30.949227373068435 , 0.0323109843081312 ,    0.1355206847360913 ,  4.194260485651214  , 0.0285679488663786
9903 ,      9903 , 9904 ,M24763     ,M    ,              298.7 ,                  309.2 ,                  1437 ,       45.7 ,            195 ,     0 ,No Failure               ,    6877.04 ,4017.04  ,    5.25               , 31.444201312910284 , 0.0318023660403618 ,    0.1356993736951983 ,  4.266958424507658  , 0.0283552225957679
9904 ,      9904 , 9905 ,L57084     ,L    ,              298.6 ,                  309.1 ,                  1537 ,       35.7 ,            198 ,     0 ,No Failure               ,    5746.07 ,2886.07  ,    5.25               , 43.0532212885154   , 0.0232270657124268 ,    0.128822381262199  ,  5.546218487394958  , 0.0344583341309799
9905 ,      9905 , 9906 ,M24765     ,M    ,              298.7 ,                  309.1 ,                  1423 ,       49.5 ,            200 ,     0 ,No Failure               ,    7376.3  ,4516.3   ,    5.200000000000017  , 28.747474747474747 , 0.0347856640899508 ,    0.1405481377371749 ,  4.040404040404041  , 0.0271138646747014
9906 ,      9906 , 9907 ,M24766     ,M    ,              298.6 ,                  309.1 ,                  1587 ,       37.3 ,            203 ,     0 ,No Failure               ,    6198.9  ,3338.9   ,    5.25               , 42.54691689008043  , 0.0235034656584751 ,    0.1279143037177063 ,  5.442359249329759  , 0.032747745567762
9907 ,      9907 , 9908 ,M24767     ,M    ,              298.6 ,                  309.1 ,                  1487 ,       43.2 ,            206 ,     0 ,No Failure               ,    6727.03 ,3867.03  ,    5.25               , 34.42129629629629  , 0.0290517821116341 ,    0.1385339609952925 ,  4.768518518518518  , 0.0306227265227002
9908 ,      9908 , 9909 ,L57088     ,L    ,              298.6 ,                  309.0 ,                  1456 ,       47.7 ,              0 ,     0 ,No Failure               ,    7272.91 ,4412.91  ,    5.199999999999989  , 30.52410901467505  , 0.032760989010989  ,    0.0                ,  0.0                , 0.0
9909 ,      9909 , 9910 ,L57089     ,L    ,              298.7 ,                  309.1 ,                  1607 ,       32.7 ,              2 ,     0 ,No Failure               ,    5502.91 ,2642.91  ,    5.200000000000017  , 49.14373088685015  , 0.0203484754200373 ,    0.0012445550715619 ,  0.0611620795107033 , 0.0003634440686836
9910 ,      9910 , 9911 ,L57090     ,L    ,              298.6 ,                  309.0 ,                  1469 ,       46.0 ,              4 ,     0 ,No Failure               ,    7076.33 ,4216.33  ,    5.199999999999989  , 31.93478260869565  , 0.0313138189244383 ,    0.0027229407760381 ,  0.0869565217391304 , 0.0005652647629491
9911 ,      9911 , 9912 ,M24771     ,M    ,              298.6 ,                  309.0 ,                  1481 ,       40.8 ,              6 ,     0 ,No Failure               ,    6327.67 ,3467.67  ,    5.199999999999989  , 36.29901960784314  , 0.0275489534098582 ,    0.0040513166779203 ,  0.1470588235294117 , 0.0009482163260726
9912 ,      9912 , 9913 ,L57092     ,L    ,              298.6 ,                  308.9 ,                  1327 ,       58.8 ,              9 ,     0 ,No Failure               ,    8171.03 ,5311.03  ,    5.149999999999977  , 22.56802721088436  , 0.0443104747550866 ,    0.0067822155237377 ,  0.1530612244897959 , 0.0011014523260837
9913 ,      9913 , 9914 ,L57093     ,L    ,              298.5 ,                  308.8 ,                  1589 ,       30.6 ,             11 ,     0 ,No Failure               ,    5091.83 ,2231.83  ,    5.150000000000006  , 51.9281045751634   , 0.019257394587791  ,    0.0069225928256765 ,  0.3594771241830065 , 0.0021603234986242
9914 ,      9914 , 9915 ,L57094     ,L    ,              298.5 ,                  308.8 ,                  1670 ,       29.6 ,             13 ,     0 ,No Failure               ,    5176.51 ,2316.51  ,    5.150000000000006  , 56.41891891891892  , 0.0177245508982035 ,    0.0077844311377245 ,  0.4391891891891891 , 0.0025113445158997
9915 ,      9915 , 9916 ,M24775     ,M    ,              298.5 ,                  308.7 ,                  1662 ,       28.3 ,             15 ,     0 ,No Failure               ,    4925.45 ,2065.45  ,    5.099999999999994  , 58.72791519434629  , 0.0170276774969915 ,    0.0090252707581227 ,  0.5300353356890459 , 0.003045407018648
9916 ,      9916 , 9917 ,M24776     ,M    ,              298.5 ,                  308.8 ,                  1553 ,       34.9 ,             18 ,     0 ,No Failure               ,    5675.78 ,2815.78  ,    5.150000000000006  , 44.49856733524356  , 0.0224726336123631 ,    0.0115904700579523 ,  0.5157593123209169 , 0.0031713702786224
9917 ,      9917 , 9918 ,M24777     ,M    ,              298.5 ,                  308.8 ,                  1557 ,       36.0 ,             21 ,     0 ,No Failure               ,    5869.75 ,3009.75  ,    5.150000000000006  , 43.25              , 0.0231213872832369 ,    0.0134874759152215 ,  0.5833333333333334 , 0.0035776651475786
9918 ,      9918 , 9919 ,L57098     ,L    ,              298.4 ,                  308.8 ,                  1352 ,       56.7 ,             24 ,     0 ,No Failure               ,    8027.65 ,5167.65  ,    5.200000000000017  , 23.84479717813051  , 0.0419378698224852 ,    0.0177514792899408 ,  0.4232804232804232 , 0.0029896669635572
9919 ,      9919 , 9920 ,L57099     ,L    ,              298.5 ,                  308.8 ,                  1305 ,       58.7 ,             26 ,     0 ,No Failure               ,    8021.9  ,5161.9   ,    5.150000000000006  , 22.23168654173765  , 0.0449808429118774 ,    0.0199233716475095 ,  0.4429301533219761 , 0.0032411274137049
9920 ,      9920 , 9921 ,H39334     ,H    ,              298.5 ,                  308.7 ,                  1450 ,       43.9 ,             28 ,     0 ,No Failure               ,    6665.94 ,3805.94  ,    5.099999999999994  , 33.029612756264235 , 0.0302758620689655 ,    0.0193103448275862 ,  0.6378132118451025 , 0.0042004578499056
9921 ,      9921 , 9922 ,M24781     ,M    ,              298.5 ,                  308.7 ,                  1347 ,       48.5 ,             33 ,     0 ,No Failure               ,    6841.29 ,3981.29  ,    5.099999999999994  , 27.77319587628866  , 0.0360059391239792 ,    0.0244988864142538 ,  0.6804123711340206 , 0.004823651679727
9922 ,      9922 , 9923 ,H39336     ,H    ,              298.6 ,                  308.8 ,                  1566 ,       39.1 ,             36 ,     0 ,No Failure               ,    6412.05 ,3552.05  ,    5.099999999999994  , 40.051150895140665 , 0.0249680715197956 ,    0.0229885057471264 ,  0.9207161125319692 , 0.0056144290827426
9923 ,      9923 , 9924 ,M24783     ,M    ,              298.5 ,                  308.7 ,                  1615 ,       33.3 ,             41 ,     0 ,No Failure               ,    5631.78 ,2771.78  ,    5.099999999999994  , 48.498498498498506 , 0.0206191950464396 ,    0.0253869969040247 ,  1.2312312312312312 , 0.0072801139249047
9924 ,      9924 , 9925 ,M24784     ,M    ,              298.5 ,                  308.6 ,                  1384 ,       54.4 ,             44 ,     0 ,No Failure               ,    7884.31 ,5024.31  ,    5.050000000000011  , 25.44117647058824  , 0.0393063583815028 ,    0.0317919075144508 ,  0.8088235294117647 , 0.0055807039550702
9925 ,      9925 , 9926 ,M24785     ,M    ,              298.5 ,                  308.7 ,                  1367 ,       47.3 ,             47 ,     0 ,No Failure               ,    6771.09 ,3911.09  ,    5.099999999999994  , 28.90063424947146  , 0.0346013167520117 ,    0.0343818580833942 ,  0.9936575052854124 , 0.0069412753338088
9926 ,      9926 , 9927 ,M24786     ,M    ,              298.5 ,                  308.6 ,                  1897 ,       20.2 ,             50 ,     0 ,No Failure               ,    4012.8  ,1152.8   ,    5.050000000000011  , 93.91089108910892  , 0.0106483921982076 ,    0.0263574064312071 ,  2.4752475247524752 , 0.0124601275917065
9927 ,      9927 , 9928 ,L57107     ,L    ,              298.5 ,                  308.6 ,                  1522 ,       36.9 ,             53 ,     0 ,No Failure               ,    5881.25 ,3021.25  ,    5.050000000000011  , 41.24661246612466  , 0.0242444152431011 ,    0.0348226018396846 ,  1.4363143631436317 , 0.0090116896918172
9928 ,      9928 , 9929 ,M24788     ,M    ,              298.4 ,                  308.5 ,                  1576 ,       27.4 ,             55 ,     0 ,No Failure               ,    4522.05 ,1662.05  ,    5.050000000000011  , 57.518248175182485 , 0.0173857868020304 ,    0.0348984771573604 ,  2.007299270072993  , 0.0121626253579681
9929 ,      9929 , 9930 ,H39343     ,H    ,              298.4 ,                  308.4 ,                  1479 ,       39.2 ,             58 ,     0 ,No Failure               ,    6071.32 ,3211.32  ,    5.0                , 37.72959183673469  , 0.0265043948613928 ,    0.0392156862745098 ,  1.479591836734694  , 0.0095531120085912
9930 ,      9930 , 9931 ,L57110     ,L    ,              298.3 ,                  308.3 ,                  1452 ,       45.5 ,             63 ,     0 ,No Failure               ,    6918.42 ,4058.42  ,    5.0                , 31.912087912087912 , 0.0313360881542699 ,    0.0433884297520661 ,  1.3846153846153846 , 0.0091061253870103
9931 ,      9931 , 9932 ,L57111     ,L    ,              298.3 ,                  308.3 ,                  1432 ,       46.9 ,             65 ,     0 ,No Failure               ,    7033.06 ,4173.06  ,    5.0                , 30.533049040511727 , 0.0327513966480446 ,    0.0453910614525139 ,  1.3859275053304905 , 0.0092420653314488
9932 ,      9932 , 9933 ,L57112     ,L    ,              298.3 ,                  308.2 ,                  1663 ,       28.4 ,             67 ,     0 ,No Failure               ,    4945.83 ,2085.83  ,    4.949999999999989  , 58.556338028169016 , 0.0170775706554419 ,    0.0402886349969933 ,  2.359154929577465  , 0.0135467656591512
9933 ,      9933 , 9934 ,L57113     ,L    ,              298.3 ,                  308.3 ,                  1597 ,       32.4 ,             69 ,     0 ,No Failure               ,    5418.49 ,2558.49  ,    5.0                , 49.29012345679013  , 0.0202880400751408 ,    0.0432060112711333 ,  2.1296296296296298 , 0.0127341750192396
9934 ,      9934 , 9935 ,L57114     ,L    ,              298.3 ,                  308.2 ,                  1472 ,       44.3 ,             71 ,     0 ,No Failure               ,    6828.73 ,3968.73  ,    4.949999999999989  , 33.22799097065463  , 0.0300951086956521 ,    0.0482336956521739 ,  1.6027088036117385 , 0.0103972480973768
9935 ,      9935 , 9936 ,L57115     ,L    ,              298.4 ,                  308.3 ,                  1452 ,       48.5 ,             73 ,     0 ,No Failure               ,    7374.57 ,4514.57  ,    4.950000000000017  , 29.938144329896907 , 0.0334022038567493 ,    0.0502754820936639 ,  1.5051546391752575 , 0.0098988822399136
9936 ,      9936 , 9937 ,H39350     ,H    ,              298.3 ,                  308.2 ,                  1534 ,       33.2 ,             75 ,     0 ,No Failure               ,    5333.25 ,2473.25  ,    4.949999999999989  , 46.20481927710843  , 0.0216427640156453 ,    0.0488917861799217 ,  2.259036144578313  , 0.0140627197299957
9937 ,      9937 , 9938 ,L57117     ,L    ,              298.3 ,                  308.1 ,                  1505 ,       46.1 ,             80 ,     0 ,No Failure               ,    7265.51 ,4405.51  ,    4.900000000000006  , 32.64642082429501  , 0.0306312292358803 ,    0.0531561461794019 ,  1.735357917570499  , 0.0110109269686505
